1205.1;1663;1843.8;2166;
1637.9;1451.9;1526.9;1784.3;
1325.5;1314.7;1596.9;1905.5;
1687.5;1198.3;1260;2078.4;
1112.9;1540.9;1768.7;1466.8;
2249.6;1855;1385.4;2058.8;
967.3;1486.6;1374.6;2108.2;
1077.4;1293.4;1661.4;1922.6;
1465.6;1849.7;1446.8;2307.5;
903.1;1320.8;1611.9;2051.8;
1178.1;1942;2116.5;1859.9;
1988.5;1361.7;1815.7;2361;
1052;1529.4;2237.4;2476.4;
1246.6;2188.1;1687.6;2103.6;
1243.3;1280.5;3267.6;1625.8;
1163.8;1812.6;1750.6;1653;
1159.7;2044.7;1546.6;2044.9;
1174.7;1692;1958.4;1774.7;
1603.9;1719.4;1637.5;1986.3;
1915.4;1506.6;1518.6;1918.5;
1289;2235.7;2012.7;1903.8;
1103;2030.2;1814.3;2005.6;
1407.8;1886.4;2333.6;1665.1;
1191.2;1803.2;1687.5;1888.2;
2674.1;1348.8;1899.7;2118.3;
1417.1;1291.4;2178;2279.7;
1341.6;1442.1;1465.6;1975.6;
1383.9;1343.6;1596.5;1867.1;
1167.7;1361.4;1401.8;1973.2;
1792.9;1557.5;2273.7;1822.7;
1611.2;2292.3;2299.8;1834.1;
1127.2;1721.3;2225.1;2081.8;
1221.9;1549.5;1502.6;2240.3;
1720.6;1751;1358.2;1797.1;
1102.7;1321.7;1507.5;1834.3;
1415;1670.6;1490;2052.1;
1642.3;1630.1;2114;1559.7;
1840.1;1737.9;1715.5;1714.3;
1680.6;1342;1339;2249.6;
1248.2;1224.7;1770.4;1902.1;
973.8;1645.9;1720.3;1840.5;
1178.3;1269.8;1488;1858.9;
1221.9;1967.9;1727.6;2140;
1739.1;1402.4;1599.2;1847.8;
1368.3;1651.6;1560.9;1950.9;
815.9;1234;1693.3;2100.6;
978.1;1108.6;2295.1;1798;
1625.2;1137.9;2220.2;2080.3;
1285.6;1666.8;1610.3;1765;
1630.9;1658.8;1583.3;1607.6;
1058.8;1709;1237.7;2120.8;
1214.7;2208.5;1796.8;1803.4;
1281.1;1267.9;1569.2;1923.4;
1251.9;1404.5;2109;1977.6;
1178.4;1511.3;1747.6;1810.7;
1694.9;1148.2;2016.2;1830.3;
1371.8;1483.6;1581.3;1891;
1824.3;2495;1570.6;1827.7;
1538.1;1665.2;1524.9;2348.9;
1347.4;1506.1;2035.4;1981.9;
2208.9;1338.4;1758.8;1677;
1119.4;2307.1;1632.9;2478;
1728.6;1528;1818.4;1966.3;
1673.3;1931.9;1425.3;2049;
992.1;1297.8;2014.1;1795.8;
1559.1;1181.2;1653.1;2014.7;
1402.2;1580.3;1653.8;1565.5;
1112.8;1591.8;2801.9;1541.3;
1189.5;1676.7;1805.2;2302.7;
1495.4;1267.8;1650.8;1969.4;
794;2219.5;1897.2;2326.9;
1108.7;1713.6;1848.7;1803.8;
1179.5;1504;1965.7;2273.4;
1256.1;1470.3;1443.5;1813.5;
958.8;1656.1;1450.9;1893.5;
1076.2;1771.5;1972.3;1914.1;
1387.6;1573.8;1886;2055.6;
1174.2;1761.7;2215.5;1887.4;
1207.7;1620.4;1662.9;2068.4;
1135;1599;1780.9;2473.9;
1703.7;1667.8;1586.8;2108.4;
1267.1;1545.1;1789.7;1507.8;
1241.6;1332;1563;2935.6;
1980.6;1532;1699.3;1938.8;
1068.7;1395.5;1676.6;2023.4;
1424;1816.7;1789.1;2143.2;
1762.4;1587.2;2781;2022.6;
1564.1;1279.5;1767.8;1585.7;
1148.3;1524.6;1675.5;1463.6;
1819.5;1458.3;2142.5;2080.1;
993.5;2158.4;1535.1;2318.5;
1590.9;2570.1;1892.6;1871.9;
1459.2;1624.2;1472.6;2302.2;
1198;1438.6;1428.9;2341.6;
1549.4;1251;1292.3;1874.5;
1246.6;1460.8;1936.8;1526.5;
1475.4;1171.9;1716.4;1705.2;
1137.6;1474.1;1685.1;1596.5;
1247.9;1444.4;1444.4;1641.8;
3120.6;2078.8;1680.6;1726.1;
